520 Main St,Yarmouth,NS,B5A 1H8,-66.117804,43.843968
41 Festubert Way,Petawawa,ON,K8H 1N3,-77.277714,45.913704
"22, rue Principale Nord",Maniwaki,QC,J9E 2B3,-75.98225,46.37794
301 Water St South,Cambridge,ON,N1R 8N6,-80.312934,43.340224
75 Starrs Rd,Yarmouth,NS,B5A 2T6,-66.106436,43.843741
48 Queen St. W,Cookstown,ON,L0L 1L0,-79.707035,44.188735
304 Grand River St N,Paris,ON,N3L 3R7,-80.390096,43.211838
987 Gordon St,Guelph,ON,N1G 4W3,-80.212576,43.521497
95 Saginaw Pkwy,Cambridge,ON,N1T 1W2,-80.30162,43.391125
300 St. Andrews Dr,Cambridge,ON,N1S 1P3,-80.331205,43.344262
980 Franklin Blvd.,Cambridge,ON,N1R 8J4,-80.303686,43.39277
900 Jamieson Parkway,Cambridge,ON,N3C 4N6,-80.285865,43.424176
275 Water St N,Cambridge,ON,N1R 3B9,-80.317526,43.372176
,Guelph,ON,N1G 2W1,-80.223495,43.527737
130 Cedar St,Cambridge,ON,N1S 1W4,-80.329628,43.351802
,Guelph,ON,N1G 2W1,-80.224485,43.533243
435 Stone Rd W,Guelph,ON,N1G 2X6,-80.237873,43.516853
304 Stone Rd W,Guelph,ON,N1G 4W4,-80.236931,43.519272
Gordon St,Guelph,ON,N1G 2W1,-80.23034,43.5305
204 Victoria Rd S,Guelph,ON,N1E 5R1,-80.222297,43.551379
209 Pinebush Blvd,Cambridge,ON,N1R 7H8,-80.308889,43.410854
355 Hespeler Rd,Cambridge,ON,N1R 6B3,-80.319672,43.393136
700 Coronation Blvd,Cambridge,ON,N1R 3G2,-80.328915,43.379175
8010 Yonge St,Innisfil (Stroud),ON,L9S 1L5,-79.620644,44.329277
350 Hespeller Rd,Cambridge,ON,N1R 7N7,-80.32362,43.390891
100 Jamieson Pkwy,Cambridge,ON,N3C 4B3,-80.31,43.417814
425 Hespeler Rd,Cambridge,ON,N1R 6J2,-80.323448,43.395756
4 Thompson Crescent,Erin,ON,N0B 1T0,-80.076953,43.781846
2098 Commerce Park Dr. Innisfil Beach Rd. & H,Innisfil,ON,K9S 4A3,-79.67479,44.28605
28 Wellington St E,Guelph,ON,N1H 3R8,-80.24457,43.542078
3 Creighton St,Orillia,ON,L3V 1A9,-79.364292,44.602979
2485 Eagle St North,Cambridge,ON,N3H 1C9,-80.328732,43.40767
684 Hespeller Rd,Cambridge,ON,N3H 4R7,-80.328512,43.408395
150 Holiday Inn Dr.,Cambridge,ON,N3C 1Z5,-80.325572,43.418406
5960 Hwy 9,Caledon,ON,L9W 3T5,-79.9721,43.946547
1460 King St E,Cambridge,ON,N3H 3R4,-80.347481,43.389737
715 Wellington St W,Guelph,ON,N1H 8L9,-80.269032,43.521108
115 Delhi St,Guelph,ON,N1E 4J4,-80.252932,43.555356
380 Eramosa Rd,Guelph,ON,N1E 6R2,-80.249548,43.561269
"576, boul. Dr. Albiny-Paquette",Mont-Laurier,QC,J9L 1L3,-75.494869,46.550721
375 Mapleview Dr,Barrie,ON,L4N 9G4,-79.655185,44.342174
386 Speedvale Rd,Guelph,ON,N1E 1N5,-80.256929,43.567239
"220, rue du Collège",Pont-Rouge,QC,G3H 0C6,-71.692458,46.745042
303 King St E,Cambridge,ON,N3H 3M7,-80.363102,43.398554
265 Atherly Rd,Orillia,ON,L3V 1N7,-79.399465,44.605696
4191 Innisfill Beach Rd,Thornton,ON,L0L 2N0,-79.721786,44.275481
3 Dunham Drive,Alliston,ON,L9R 0G1,-79.822937,44.161884
698 Woolwich Rd.,Guelph,ON,N1H 3Z1,-80.270813,43.560211
525 Memorial Ave,Orillia,ON,L3V 7V3,-79.42479,44.58684
490 Woodlawn Rd E,Guelph,ON,N1E 1B9,-80.260268,43.577465
"2597, ch. de la Lièvre Nord",Mont-Laurier,QC,J9L 3G3,-75.489419,46.565632
2976 Highway 11,Oro-Medonte,ON,L0L 2X0,-79.542688,44.474725
355 Memorial Ave,Orillia,ON,L3V 6H1,-79.42444,44.59163
773080 County Road,Norwich,ON,N0J 1P0,-80.593678,42.973775
232 Silvercreek Parkway North,Guelph,ON,N1H 7P8,-80.286895,43.544477
232 Silvercreek N,Guelph,ON,N1H 7P8,-80.287485,43.543602
99 Mapleview Dr E,Barrie,ON,L4N 6B3,-79.678897,44.336745
405 Huronia Rd,Barrie,ON,L4N 8Z1,-79.664966,44.352638
"1005-B, rue Beaulieu",Saint-Jean-Chrysostôme,QC,G6Z 2L1,-71.247555,46.69678
441 Bayview Dr,Barrie,ON,L4N 8Y2,-79.678311,44.343716
25 Colborne St E,Orillia,ON,L3V 1T4,-79.417938,44.607509
134 Woodlawn Rd West,Guelph,ON,N1H 1B2,-80.285511,43.558532
75 Barrieview Dr,Barrie,ON,L4N 8V4,-79.68803,44.336271
1055 Fountain Dr N,Cambridge,ON,N3H 5K2,-80.375006,43.414279
1055 Fountain Street,Cambridge,ON,N3H 5K2,-80.374217,43.420572
350 Yonge St,Barrie,ON,L4N 4C8,-79.6634,44.36695
109 Mapleview Dr W,Barrie,ON,L4N 9H7,-79.696819,44.332674
"501, rue de l'Aréna",St-Nicolas,QC,G7A 1C9,-71.293467,46.710058
415A Woodlawn Rd W,Guelph,ON,N1H 7M1,-80.306153,43.544815
435 Woodlawn Rd W,Guelph,ON,N1K 1E9,-80.307612,43.543913
4396 King St E,Kitchener,ON,N2P 2G4,-80.393744,43.406544
175 Westmount Dr N,Orillia,ON,L3V 7T7,-79.43937,44.60858
"100 - 465, route du Pont",St-Nicolas,QC,G7A 2P9,-71.298973,46.718864
299 Doon Valley Dr,Kitchener,ON,N2G 4M4,-80.407004,43.390329
563 Essa Road,Barrie,ON,L4N 6A9,-79.709493,44.338054
4285 King St E,Kitchener,ON,N2P 2E9,-80.399151,43.409038
2420 Homer Watson Blvd,Kitchener,ON,N2P 2R6,-80.413334,43.386821
420 West St N,Orillia,ON,L3V 5E8,-79.431478,44.62252
304 Blake St.,Barrie,ON,L4M 1K8,-79.657493,44.396957
"198, Route 138",St-Augustin-de-Desmaures,QC,G3A 1W7,-71.44581,46.74567
226 Essa Rd,Barrie,ON,L4N 9C5,-79.69795,44.35829
3295 Monarch Dr,Orillia,ON,L3V 7Z4,-79.45074,44.61094
157A Young St,Alliston,ON,L9R 2A9,-79.886223,44.147355
4 Fairview Rd,Barrie,ON,L4N 4P3,-79.695935,44.363626
401 Simcoe St,Tillsonburg,ON,N4G 5V7,-80.693816,42.853611
2 Quarry Ridge,Barrie,ON,L4M 7G1,-79.65905,44.415666
201 Georgian Dr,Barrie,ON,L4M 6M2,-79.661948,44.416126
"1070, ch. De La Rive Sud",St-Romuald,QC,G6W 5M6,-71.268347,46.732107
80 Bradford St,Barrie,ON,L4N 6S7,-79.693783,44.383323
1 Dunlop St E,Barrie,ON,L4M 1A2,-79.69007,44.38924
1 Georgian Drive,Barrie,ON,L4M 3X9,-79.669032,44.411743
123 Pioneer Dr,Kitchener,ON,N2P 1K8,-80.432872,43.394228
353 Duckworth St,Barrie,ON,L4M 5C2,-79.674235,44.40755
80 Bayfield St,Barrie,ON,L4M 3A8,-79.691641,44.39107
31 Broadway St,Orangeville,ON,L9W 1J7,-80.087877,43.92134
1 Georgian Dr,Barrie,ON,L4M 3X7,-79.67343,44.41226
46 Broadway,Orangeville,ON,L9W 1J4,-80.089281,43.920903
7 Anne St N,Barrie,ON,L4N 2B4,-79.705439,44.382701
"297 Dunlop St W, Unit 2",Barrie,ON,L4N 1C1,-79.706047,44.382168
"800, rue Commerciale",Saint-Jean-Chrysostome,QC,G6Z 2C9,-71.207257,46.7309
"3800, rue Marly",Quebec,QC,G1X 4A5,-71.333625,46.751919
3 Sarjeant Dr,Barrie,ON,L4N 4V9,-79.716545,44.3774
8873 Hwy 11 N,Orillia,ON,L3V 6H3,-79.398537,44.694925
100 Fifth Ave,Orangeville,ON,L9W 5E8,-80.093862,43.929967
201 Cundles Rd E,Barrie,ON,L4M 4S5,-79.687941,44.411971
"645, rue Commerciale",St-Jean-Chrysostôme,QC,G6Z 2C1,-71.21572,46.73732
230 Centennial Rd,Orangeville,ON,L9W 5K9,-80.117991,43.902607
92 First St,Orangeville,ON,L9W 3J6,-80.100203,43.928955
354 Bayfield St,Barrie,ON,L4M 3C4,-79.70247,44.403536
369 Bayfield Rd,Barrie,ON,L4M 3C5,-79.70379,44.40499
322 Broadway,Orangeville,ON,L9W 3T2,-80.11636,43.914542
2960 Kingsway Dr.,Kitchener,ON,N2C 1X1,-80.440197,43.425292
73 Oxford St,Tillsonburg,ON,N4G 2G5,-80.722971,42.859883
181 Livingstone St E,Barrie,ON,L4M 6Z4,-79.69656,44.41792
1241 Weber St E,Kitchener,ON,N2A 1C2,-80.442557,43.43361
200 Broadway St,Tillsonburg,ON,N4G 5A7,-80.72834,42.86113
670 Fairway Rd S,Kitchener,ON,N2C 1X3,-80.452446,43.419746
1426 Weber Street East,Kitchener,ON,N2A 3A7,-80.444945,43.433343
260 Bleams Rd,Kitchener,ON,N2C 2K6,-80.459066,43.410596
"960, av. De Bourgogne",Ste-Foy,QC,G1W 2L5,-71.31109,46.76628
"3235, chemin des Quatre-Bourgeois",Québec,QC,G1W 2K9,-71.311309,46.766525
131 King St,St. Stephen,NB,E3L 2C7,-67.274292,45.198015
533 Bayfield St,Barrie,ON,L4M 4Z9,-79.712937,44.415486
"1700, avenue Jules Verne",Quebec,QC,G2G 2R1,-71.358395,46.776528
1025 Ottawa St N,Kitchener,ON,N2A 1H3,-80.442458,43.451529
1144 Courtland Ave. E,Kitchener,ON,N2C 2H5,-80.461044,43.421726
1020 Ottawa St N,Kitchener,ON,N2A 3Z3,-80.44424,43.45089
1450 Block Line Rd,Kitchener,ON,N2C 0A5,-80.469368,43.418727
" 2600, boul. Laurier",Place de la Cité,QC,G1V 4T3,-71.280883,46.771173
1475 Victoria St N,Kitchener,ON,N2B 3E4,-80.440478,43.471422
8226 Highway 1,Meteghan,NS,B0W 2J0,-66.160973,44.188635
560 Broadway St,Tillsonburg,ON,N4G 3S7,-80.744745,42.876775
500 rue Principale,Sainte-Foy,QC,G2G 2T9,-71.383597,46.79115
1225 Autoroute Duplessis,Ancienne-Lorette,QC,G2G 2B4,-71.352753,46.787472
"2750, chemin Ste-Foy",Quebec,QC,G1V 1V6,-71.29992,46.78068
120 Ottawa St N,Kitchener,ON,N2H 3K5,-80.469494,43.443315
"niveau 1, 500, rue Principale",Quebec,QC,G2G 2T9,-71.375279,46.79541
925 King St E,Kitchener,ON,N2G 2M7,-80.474296,43.44252
1000 Victoria St N,Kitchener,ON,N2B 3C4,-80.46223,43.46494
795 Ottawa St,Kitchener,ON,N2E 3H5,-80.4879,43.421975
"2377, ch. Ste-Foy",Ste-Foy,QC,G1V 1T1,-71.282484,46.785717
593 Victoria St N,Kitchener,ON,N2H 5E9,-80.47554,43.460458
197 Frederick St,Kitchener,ON,N2H 2M6,-80.482251,43.453149
700 Westmount Rd E,Kitchener,ON,N2M 1R9,-80.501824,43.4208
"6095, boul. Wilfrid-Hamel",L'Ancienne-Lorette,QC,G2E 5W2,-71.33372,46.80203
203 Mowatt Dr,St. Andrews,NB,E5B 1B4,-67.062565,45.084097
"1280, Grande Allée Ouest",Quebec,QC,G1S 1E8,-71.24634,46.78931
"5050, boul. Wilfred-Hamel",Québec,QC,G2E 5X5,-71.330492,46.80326
685 Fischer-Hallman Rd,Kitchener,ON,N2E 1L7,-80.51145,43.415975
911 Queen's Boulevard,Kitchener,ON,N2M 1B2,-80.5008,43.43778
"1420, rue Cyrille-Duquet",Quebec,QC,G1N 2E5,-71.260632,46.798072
36 El Alemein Rd.,Borden,ON,L0M 1C0,-79.889068,44.290743
504 Lancaster St W,Kitchener,ON,N2K 1L9,-80.484043,43.47629
"77B, route Du Président-Kennedy",Lévis,QC,G6V 6C8,-71.165077,46.787544
"5143, boul. Chauveau",Québec,QC,G2E 5A6,-71.36821,46.81947
"5865, rue des Arpents",Lévis,QC,G6V 6Y1,-71.155787,46.787109
354 Highland Rd W,Kitchener,ON,N2M 3C7,-80.51138,43.43747
1500 Highland Rd,Kitchener,ON,N2N 3K6,-80.513208,43.436383
"5335, boul de la Rive-Sud",Lévis,QC,G6V 4Z3,-71.179939,46.793195
730 King St W,Kitchener,ON,N2G 1E6,-80.506251,43.455551
"160, 6ième avenue",Boisbriand,QC,J7G 1C4,-71.22254,46.80171
"5025, boulevard de L'Ormière",Québec,QC,G1P 1K6,-71.332692,46.819407
"150, boul. René-Lévesque Est",Quebec,QC,G1R 2B2,-71.223791,46.80591
425 University Ave E,Waterloo,ON,N2K 4C9,-80.492669,43.488829
835 King St W,Kitchener,ON,N2G 1G3,-80.51143,43.45715
350 Westmount Rd,Kitchener,ON,N2M 3C6,-80.521485,43.440428
14 Hwy 330,Barrington Passage,NS,B0W 1G0,-65.616029,43.521045
"1200, boulevard Alphonse-Desjardins",Lévis,QC,G6V 6Y8,-71.171048,46.798447
"4455, route de Fossambault",Sainte-Catherine,QC,G3N 2Z6,-71.618645,46.862547
638 Belmont Ave W,Kitchener,ON,N2M 1N6,-80.517164,43.452143
850 Tower St S,Fergus,ON,N1M 3N7,-80.36748,43.69622
227 King Street South,Waterloo,ON,N2J 4C5,-80.51576,43.458502
"1060, rue Louis-Alexandre Taschereau",Québec,QC,G1R 5E6,-71.215774,46.808389
1 Roth St,Angus,ON,L0M 1B0,-79.88839,44.32553
94 Bridgeport Rd,Waterloo,ON,N2J 2J9,-80.514053,43.469586
"589, boul. Wilfrid-Hamel",Québec,QC,G1M 2T2,-71.249932,46.817011
"9430, boul. De L'Ormière",Neufchatel,QC,G2B 3K6,-71.354614,46.835037
"552, boul. Wilfrid-Hamel",Québec,QC,G1M 3E5,-71.248794,46.820257
"48, côte du Palais",Québec ,QC,G1R 4H8,-71.210553,46.814473
109 King St N,Waterloo,ON,N2J 2X5,-80.523691,43.469016
"4750, Route Ste-Geneviéve",Québec,QC,G2B 4P1,-71.38894,46.844216
380 rue de Marais,Quebec,QC,G1M 3R1,-71.281361,46.828588
"5401, boul. Des Galeries",Québec,QC,G2K 1N4,-71.295159,46.830992
133 St. Andrew St W,Fergus,ON,N1M 1N6,-80.377371,43.706539
1500 Highland Road West,Kitchener,ON,N2N 3K6,-80.552427,43.423055
"310, étienne-Dubreuil",Québec,QC,G1M 3H1,-71.27496,46.82864
65 University Ave E,Waterloo,ON,N2J 2V9,-80.521611,43.477387
"1515, boul Lebourgneuf",Québec,QC,G2K 2G3,-71.30214,46.83326
200 King St N,Waterloo,ON,N2J 4Z4,-80.524508,43.473888
7 - 851 Fischer-Hallman,Kitchener,ON,N2M 5N8,-80.543958,43.442824
"7335, boulevard de la Rive-Sud",Lévis,QC,G6V 7A3,-71.153141,46.813828
75 University Ave W,Waterloo,ON,N2L 2C5,-80.530178,43.474292
"750, rue Bouvier",Québec,QC,G2J 1A3,-71.27641,46.83451
384 King St N,Waterloo,ON,N2J 2Z3,-80.526412,43.483067
"1067, boul, Pie-XI Nord",Québec,QC,G3K 2S5,-71.417956,46.856046
2293 Avenue Chauveau,Quebec,QC ,G2C 0G7,-71.326183,46.843264
415 King St N,Waterloo,ON,N2J 2Z4,-80.526808,43.484938
200 University Ave W,Waterloo,ON,N2C 3G1,-80.53915,43.46878
200 University Ave W,Waterloo,ON,N2C 3G1,-80.53915,43.46878
200 University Avenue West,Waterloo,ON,N2L 2G1,-80.53915,43.46878
200 University Avenue West,Waterloo,ON,N2L 3G1,-80.539865,43.469128
Highway 11 S,Gravenhurst,ON,P1P 1R1,-79.34935,44.8865
151 Columbia St.,Waterloo,ON,N2L 3L2,-80.53995,43.47699
500 King St W,Waterloo,ON,N2G 1C4,-80.52923,43.496
550 King St. N.,Waterloo,ON,N2L 5W6,-80.52939,43.49692
Hwy 401 Eastbound,Woodstock,on,N4S 0A7,-80.736465,43.109255
566 Norwich Ave,Woodstock,ON,N4V 1C6,-80.736977,43.113338
55 Northfield Dr E,Waterloo,ON,N2K 3T6,-80.528267,43.503504
465 Philip St,Waterloo,ON,N2L 6C7,-80.541338,43.482879
3400 1iere Avenue,Québec,QC,G1L 3R5,-71.247368,46.840603
565 King St N,Waterloo,ON,N2L 5Z7,-80.5323,43.5007
80 Wellington,Elora,ON,N0B 1S0,-80.426445,43.675038
942 Dundas St,Woodstock,ON,N4S 1H3,-80.732984,43.133521
"4680, boul. Henri-Bourassa",Quebec,QC,G1H 3A5,-71.23944,46.8479
310 Juliana Drive,Woodstock,ON,N4V 0A4,-80.752712,43.108848
"601, boul. Jacques Cartier",Shannon,QC,G0A 4N0,-71.509838,46.887189
"2790, boulevard de la Faune",Quebec,QC,G3E 1H1,-71.349981,46.865445
"1874, av. D'Estimauville",Québec,QC,G1J 5B1,-71.21459,46.84502
585 Weber St N,Waterloo,ON,N2V 1V8,-80.549879,43.496561
20 Huron St,Woodstock,ON,N4S 6Z2,-80.747328,43.132242
857 Devonshire Rd,Woodstock,ON,N4S 8Z4,-80.7432,43.144665
"7730, boul. Henri-Bourassa",Québec,QC,G1H 3G2,-71.265913,46.860931
150 Talisman Dr,Gravenhurst,ON,P1P 1K8,-79.369032,44.90795
"3319, rue Du Carrefour",Beauport,QC,G1C 7E1,-71.21744,46.85856
14 Mill St,Woodstock,ON,N4S 2V4,-80.765337,43.128362
"9485, boul Henri-Bourrassa",Québec,QC,G1G 4E7,-71.277368,46.87068
"11001, boul. Henri-Bourassa",Québec,QC,G1G 3X4,-71.278086,46.871426
228 Dundas St,Woodstock,ON,N4S 1A7,-80.767911,43.128512
33235 Hwy 17,Deep River,ON,K0J 1P0,-77.49561,46.09849
715106 Oxford Road,Woodstock,ON,L4S 0A4,-80.76762,43.13632
1229 King St N,St. Jacobs,ON,N0B 2N0,-80.554896,43.53136
401223 Hwy 401 Westbound,Ingersoll,ON,N5C 3K1,-80.813166,43.05753
"625, rue Clémenceau",Beauport,QC,G1C 4N6,-71.194725,46.875493
305 Arthur St S,Elmira,ON,N3B 3L5,-80.562192,43.583855
"2960, boul. Louis XIV",Quebec,QC,G1C 0J4,-71.173628,46.887111
34 Snyders Rd W,Baden,ON,N3A 2M1,-80.671575,43.403341
374 Hamilton Rd,New Hamburg,ON,N3A 2K2,-80.696383,43.378477
10 Samnah Cres,Ingersoll,ON,N5C 3J7,-80.877554,43.016242
"2629, boul. Louis XIV",Québec,QC,G1C 1C3,-71.191,46.89921
9 Depot Dr,Bracebridge,ON,P1L 1W9,-79.292407,45.049785
374 John St N,Aylmer,ON,N5H 2B7,-80.98282,42.77785
48401 Talbot Line,Aylmer,ON,N5H 2T9,-80.98999,42.77312
"5556, boul. Ste-Anne",Boischatel,QC,G0A 1H0,-71.119024,46.900709
295 Wellington St,Bracebridge,ON,P1L 1P3,-79.32258,45.042674
75 Thames St N,Ingersoll,ON,N5C 3C6,-80.88703,43.04203
68 Yonge St South,Elmvale,ON,L0L 1P0,-79.86185,44.57882
5 Route 172,St. George,NB,E5C 3S9,-66.797388,45.128215
8008 County Rd,Arthur,ON,N0G 1A0,-80.529957,43.828583
21 Woodstock St N,Tavistock,ON,N0B 2R0,-80.836189,43.321372
"2, route Tewkesbury",Stoneham,QC,G3C 2K6,-71.422077,47.017146
201 Main St,Stayner,ON,L0M 1S0,-80.095678,44.418197
349 Main St,Wasaga Beach,ON,L9Z 2N7,-80.004035,44.52338
105 St. Patrick St,Thamesford,ON,N0M 2M0,-80.996228,43.05887
1271 Mosley St,Wasaga Beach,ON,L0L 1P0,-80.051511,44.489099
1900 Mosley St,Wasaga Beach,ON,L9Z 1A5,-80.074968,44.474829
2147 Dorchester Rd,Dorchester,ON,N0L 1G2,-81.05725,42.98395
1204 Talbot St E,St. Thomas,ON,N5P 1G7,-81.155362,42.777952
16815 Highway 12,Midland,ON,L4R 4K3,-79.873159,44.729571
830 King St,Midland,ON,L4R 4K9,-79.871463,44.733623
400 Highbury Ave.,St. Thomas,ON,N5P 0A5,-81.150373,42.810613
601 Main St E Dundalk,Dundalk ,ON,N0C 1B0,-80.380882,44.179058
280 Elm St,St. Thomas,ON,N5R 1J5,-81.177222,42.764143
995 Talbot St,St. Thomas,ON,N5P 1G1,-81.17605,42.77874
145 South Edgeware Rd.,St. Thomas,ON,N5P 4C4,-81.17095,42.79297
44 Hwy 60,Huntsville,ON,P1H 1C2,-79.201813,45.337758
99 Main St E,Huntsville,ON,P1H 1H1,-79.21657,45.32707
70 King William St,Huntsville,ON,P1H 2A5,-79.207392,45.33456
475 Bay St,Midland,ON,L4R 1L1,-79.886207,44.752088
Hwy 93,Midland,ON,L0L 2J0,-79.908586,44.737025
546 Talbot St,St. Thomas,ON,N5P 1C4,-81.19167,42.7789
60 Elm St.,St. Thomas,ON,N5R 6G6,-81.196329,42.76777
9226 Hwy 93,Midland,ON,L4R 4K4,-79.910566,44.738129
"9657, boul. Ste-Anne",Ste-Anne-de-Beaupré,QC,G0A 3C0,-70.93616,47.01933
180 West Rd,Huntsville,ON,P0A 1K0,-79.23449,45.33211
191 Talbot St,St. Thomas,ON,N5P 1A8,-81.20365,42.7792
950 Ontario St,Stratford,ON,N5A 3K1,-80.949817,43.370867
1445 Wilton Grove Rd,London,ON,N6N 1M3,-81.174011,42.92973
132 Main Street,Penetanguishene,ON,L9M 1M3,-79.932545,44.76734
166 Ontario St,Stratford,ON,N5A 3H4,-80.979562,43.371355
510 Admiral Dr,London,ON,N5V 5H2,-81.15313,43.003359
501 Hume St,Collingwood,ON,L9Y 4H8,-80.196548,44.499314
"55, boul. Taché Ouest",Montmagny,QC,G5V 1B6,-70.562105,46.982122
85 Ohio Rd,Shelburne,NS,B0T 1W0,-65.33947,43.777353
693 Erie St,Stratford,ON,N4Z 1A1,-80.996356,43.355444
1750 Crumlin Rd,London,ON,N5V 3V6,-81.15307,43.0228
599 Hurontario,Collingwood,ON,L9Y 2N4,-80.21462,44.48855
2094 Dundas St E,London,ON,N5V 1R2,-81.160136,43.009598
146 Clarke Rd,London,ON,N5W 5E1,-81.169015,42.992206
115 Hurontario St,Collingwood,ON,L9Y 2L9,-80.21682,44.499866
429 Huron St,Stratford,ON,N5A 5T8,-80.998091,43.378487
4343 Wellington Rd S,London,ON,N6E 2Z8,-81.20975,42.91858
1200 Commisioners Rd E,London,ON,N5Z 4R3,-81.19522,42.96232
281 First St,Collingwood,ON,L9Y 1B2,-80.22499,44.50209
1751 Dundas E,London,ON,N5W 3E4,-81.183525,43.002144
120 Highbury Ave,London,ON,N5Z 2W4,-81.194313,42.978322
940 Hamilton Rd,London,ON,N5Z 1W4,-81.19511,42.978079
1384 Wellington Rd S,London,ON,N6E 1M3,-81.217,42.9259
1251 Wellington Rd S,London,ON,N6E 1M4,-81.21817,42.927072
4 High St.,Collingwood,ON,L9Y 3J6,-80.234249,44.500112
771 Southdale Rd E,London,ON,N6C 2C6,-81.213899,42.944235
10 Cambridge Street,Collingwood,ON,L9Y 0A1,-80.237718,44.50035
1105 Wellington Rd,London,ON,N6E 1V4,-81.221422,42.931631
1765 Oxford St E,London,ON,N5V 2Z6,-81.189426,43.01363
915 Commissioners Rd E,London,ON,N5Z 3H9,-81.21412,42.95945
1885 Huron St.,London,ON,N5V3A5,-81.188835,43.02756
1460 Oxford St E,London,ON,N5V 1W2,-81.20008,43.01097
1460 Oxford St. E,London,ON,N5V 1W2,-81.20008,43.01097
705 Wellington Rd,London,ON,N6C 4R4,-81.228046,42.948959
801 Commissioners Rd,London,ON,N6C 5J1,-81.225728,42.958384
800 Commissioners Rd,London,ON,N6C 6B5,-81.225778,42.958383
800 Commissioners Rd E,London,ON,N6C 6B5,-81.225543,42.960209
1019 Dundas St,London,ON,N5W 3A4,-81.217231,42.992984
352 Wellington Rd S,London,ON,N6C 4P6,-81.231097,42.961838
745 York Street,London,ON,N5W 6A8,-81.223146,42.987114
1165 Oxford St E,London,ON,N5Y 3L7,-81.215142,43.006591
271 Hamilton Rd,London,ON,N5Z 1R4,-81.22562,42.9815
1149 Highbury Ave,London,ON,N5Y 1A6,-81.21236,43.01409
1181 Highbury Ave N,London,ON,N5Y 1A6,-81.213257,43.015815
1460 Oxford St E,London,ON,N5Y 5R6,-81.22501,43.00372
15 Southdale Rd E,London,ON,N6C 6B4,-81.257762,42.940734
841 Wharncliffe Rd,London,ON,N6J 2N9,-81.257575,42.941943
841 Wharncliffe Rd,London,ON,N6J 2L9,-81.257575,42.941943
296 Horton St.,London,ON,N6B 1L4,-81.242271,42.980312
755 Adelaide St,London,ON,N5Y 2L7,-81.236898,42.999623
380 Wellington Street,London,ON,N6A 5B5,-81.244672,42.983812
Western Rd.,London,ON,N6A 4W4,-81.246208,42.986889
176 - 178 Dundas St Unit 2,London,ON,N6A 1G7,-81.249188,42.983856
111 York St,London,ON,N6A 1A8,-81.25063,42.98072
1030 Adelaide St N,London,ON,N5Y 2M9,-81.240695,43.007272
11 Baseline Rd E,London,ON,N6C 5Z8,-81.260486,42.959331
1080 Adelaide St N,London,ON,N5Y 2N1,-81.242401,43.010788
685 Richmond St,London,ON,N6A 5M1,-81.25201,42.993225
111 Wharncliffe Rd S,London,ON,N6J 2K2,-81.262527,42.974554
268 Grosvenor St,London,ON,N6A 4V2,-81.253192,43.000232
201 Queen St,St. Mary's,ON,N4X 1A9,-81.13942,43.25969
339 Windemere Rd,London,ON,N6A 5A5,-81.257294,42.99688
119 Oxford St E,London,ON,N6A 1T2,-81.25865,42.99386
1061 Wonderland Rd S,London,ON,N6K 3X4,-81.281623,42.940104
4530 Colonel Talbot Rd,London,ON,N0L 1S3,-81.297376,42.903721
266 Epworth Ave.,London,ON,N6A 2M3,-81.258285,43.011594
319 Main St S,Mount Forest,ON,N0G 2L3,-80.731484,43.978917
1536 Adelaide St N,London,ON,N5X 1K4,-81.25403,43.03359
785 Wonderland Rd,London,ON,N6K 1M6,-81.28936,42.948715
390 Springbank Dr,London,ON,N6J 1G9,-81.282355,42.968814
511 Commissioners Rd W,London,ON,N6J 2T9,-81.289441,42.954388
564 Fanshawe Park Rd E,London,ON,N5X 1L1,-81.257155,43.034152
1825 Adelaide St,London,ON,N5X 4E8,-81.260309,43.045583
339 Windermere Rd,London,ON,N6A 5A5,-81.275493,43.015268
1421 Western Road,London,ON,N6A 3K7,-81.277412,43.01112
1421 Western Rd,London,ON,N6G 4W4,-81.277412,43.01112
"1421 Western Rd, Unit #130",London,ON,N6G 4W4,-81.277412,43.01112
800 Commissioners Rd East,London,ON,N6C 6B5,-81.30368,42.952049
800 Commissioners Rd,London,ON,N6K 1C2,-81.30368,42.952049
670 Wonderland Rd N,London,ON,N6H 4K9,-81.29354,42.98564
109 Fanshawe Park Rd E,London,ON,N5X 2S7,-81.276636,43.028343
939 Southdale Rd,London,ON,N6P 0A9,-81.315807,42.936666
1680 Richmond St,London,ON,N6G 3Y9,-81.282184,43.025801
1229 Wonderland Rd N,London,ON,N6G 2V9,-81.303368,43.005082
290 North St.,Houlton,ME,4730,-67.840408,46.145149
836 Wallace Ave,Listowel,ON,N4W 1M4,-80.94707,43.739272
1322 Commissioners Rd W,London,ON,N6K 1E1,-81.33845,42.96158
148 Main St W,Listowel,ON,N4W 1A1,-80.95372,43.73179
165 Mitchell Ave. S,Listowel,ON,N4W 1K7,-80.965601,43.735937
488 Highway 303,Digby,NS,B0V 1A0,-65.771152,44.598187
1895 Hyde Park Road,London,ON,N6H 0A3,-81.336017,43.006602
1255 Fanshawe Park Road West,London,ON,N6G 5B4,-81.337237,43.010194
1721 Southgate Parkway,Cambridge,OH,43725,-81.579674,40.008808
93 Warwick St,Digby,NS,B0V 1A0,-65.761585,44.61711
182 Elora St N,Harriston,ON,N0G 1Z0,-80.882788,43.91892
118 N. 7th Street,Marietta,OH,45750,-81.444944,39.416158
